"Title","screens","firstDay","openingNote","firstWeekend","totalNetGross","ratings","firstWeek","budget","indiaGross","overseasGross","worldwideGross","allTimeRank","footfalls","adjustedNetGross","overseasFirstWeekend","worldwideFirstWeekend","overseasFirstWeek","worldwideFirstWeek","Release Date","Runtime","Genre"
"Dil Chahta Hai","210","90,00,000",,"2,77,00,000","Total Nett Gross: 20,02,00,000","73.75% (24 Ratings)","5,73,00,000","14,00,00,000","33,28,00,000","$1,370,000","39,71,90,000","323","$350,000","6,24,32,000","$485,000","11,79,13,000","10 Aug 2001","185 min","Drama"
"Jodi No.1","285","1,15,00,000",,"3,41,00,000","Total Nett Gross: 18,89,50,000","55.00% (1 Ratings)","6,57,00,000","11,00,00,000","31,75,00,000","$510,000","34,13,42,500","129","$190,000","6,61,70,500","$265,000","12,27,64,750","13 Apr 2001","154 min","Comedy"
"Lagaan","270","1,00,00,000",,"3,14,00,000","Total Nett Gross: 34,30,50,000","65.10% (50 Ratings)","6,63,00,000","24,00,00,000","55,63,00,000","$2,200,000","65,97,00,000","106","$525,000","7,60,16,000","$750,000","14,36,85,000","15 Jun 2001","218 min","Drama"
"Kabhi Khushi Kabhie Gham...","500","2,38,00,000",,"7,00,00,000","Total Nett Gross: 55,65,00,000","67.46% (285 Ratings)","14,38,00,000","40,00,00,000","92,81,00,000","$8,900,000","1,35,53,00,000","12","$2,200,000","22,25,00,000","$3,200,000","39,37,46,000","14 Dec 2001","210 min","Drama"
"Dil Pe Mat Le Yaar","45","9,50,000",,"29,00,000","Total Nett Gross: 97,00,000","0.00% (0 Ratings)","52,00,000","2,75,00,000","1,60,00,000","$25,000","1,71,50,000","1406","$12,000","53,37,000","$18,000","94,08,000","6 Oct 2000","144 min","Rom - Com"
"Billa No.786","80","9,00,000",,"25,00,000","Total Nett Gross: 98,00,000","0.00% (0 Ratings)","42,00,000","1,50,00,000","1,68,00,000","$4,000","1,69,87,000","1006","$---","42,75,000","$---","71,82,000","29 Dec 2000","152 min","Action"
"Daku Ramkali","55","10,00,000",,"29,00,000","Total Nett Gross: 99,25,000","0.00% (0 Ratings)","47,00,000","60,00,000","1,71,00,000","$3,000","1,72,30,500","423","$---","49,88,000","$---","80,84,000","18 Feb 2000","134 min","Action"
"Kaali Topi Laal Rumaal","70","14,00,000",,"37,00,000","Total Nett Gross: 1,01,50,000","0.00% (0 Ratings)","59,00,000","1,25,00,000","1,72,00,000","$2,500","1,73,15,000","1306","$---","62,53,000","$---","99,71,000","15 Sep 2000","131 min","Action"
"Sultaan","105","16,00,000",,"46,00,000","Total Nett Gross: 1,37,75,000","0.00% (0 Ratings)","78,50,000","1,50,00,000","2,36,00,000","$6,000","2,38,61,000","953","$---","78,66,000","$---","1,34,23,500","17 Mar 2000","138 min","Action"
"Karobaar","100","16,00,000",,"46,00,000","Total Nett Gross: 1,14,50,000","0.00% (0 Ratings)","78,50,000","6,00,00,000","1,91,00,000","$190,000","2,78,40,000","1331","$130,000","1,36,62,000","$90,000","1,72,49,500","15 Sep 2000","154 min","Thriller"
"Ghaath","135","29,00,000",,"82,00,000","Total Nett Gross: 2,32,00,000","0.00% (0 Ratings)","1,32,50,000","3,75,00,000","3,89,00,000","$6,000","3,91,80,500","1203","$---","1,37,76,000","$---","2,22,60,000","8 Dec 2000","160 min","Drama"
"Astitva","45","7,00,000",,"24,00,000","Total Nett Gross: 1,45,75,000","0.00% (0 Ratings)","47,00,000","1,50,00,000","2,39,00,000","$20,000","2,48,25,000","1001","$8,000","43,06,000","$12,000","82,63,000","6 Oct 2000","110 min","Drama"
"Gang","175","23,00,000",,"70,00,000","Total Nett Gross: 2,32,50,000","0.00% (0 Ratings)","1,32,00,000","5,00,00,000","3,89,00,000","$50,000","4,10,87,500","1200","$25,000","1,27,83,750","$40,000","2,37,94,000","14 Apr 2000","166 min","Drama"
"Bulandi","230","58,00,000",,"1,65,00,000","Total Nett Gross: 4,40,00,000","65.00% (1 Ratings)","2,67,00,000","7,00,00,000","7,40,00,000","$390,000","9,09,65,000","1139","$165,000","3,48,97,500","$250,000","5,57,31,000","7 Jan 2000","172 min","Drama"
"Baaghi","200","52,00,000",,"1,44,00,000","Total Nett Gross: 3,64,50,000","0.00% (0 Ratings)","2,31,00,000","5,75,00,000","6,15,00,000","$75,000","6,47,62,500","804","$40,000","2,60,76,000","$57,000","4,15,18,500","7 Apr 2000","162 min","Action"
"Shikari","205","59,00,000",,"1,66,00,000","Total Nett Gross: 4,95,00,000","0.00% (0 Ratings)","2,90,50,000","7,25,00,000","8,34,00,000","$160,000","9,08,00,000","731","$75,000","3,13,56,750","$105,000","5,36,60,250","6 Oct 2000","157 min","Thriller"
"Hum To Mohabbat Karega","220","62,00,000",,"1,83,00,000","Total Nett Gross: 5,00,00,000","0.00% (0 Ratings)","3,14,00,000","7,50,00,000","8,45,00,000","$335,000","9,92,40,000","751","$170,000","3,84,07,000","$250,000","6,40,66,000","26 May 2000","163 min","Comedy"
"Krodh","225","70,00,000",,"1,91,00,000","Total Nett Gross: 5,15,00,000","0.00% (0 Ratings)","3,20,00,000","4,25,00,000","8,74,00,000","$30,000","8,87,05,000","693","$10,000","3,29,05,000","$15,000","5,50,52,500","17 Mar 2000","160 min","Drama"
"Aaghaaz","200","65,00,000",,"1,82,00,000","Total Nett Gross: 5,21,50,000","0.00% (0 Ratings)","2,96,00,000","6,50,00,000","8,78,00,000","$55,000","9,03,43,750","716","$15,000","3,12,69,750","$25,000","5,08,84,250","6 Oct 2000","159 min","Action"
"Tarkieb","160","52,00,000",,"1,54,00,000","Total Nett Gross: 5,28,50,000","0.00% (0 Ratings)","2,80,50,000","5,00,00,000","9,04,00,000","$45,000","9,24,13,750","706","$22,000","2,73,18,500","$32,000","4,93,97,500","23 Jun 2000","165 min","Mystery"
"Hey Ram","115","44,00,000",,"1,31,00,000","Total Nett Gross: 5,32,00,000","53.75% (56 Ratings)","2,39,00,000","9,00,00,000","8,91,00,000","$550,000","11,30,25,000","737","$250,000","3,27,52,000","$350,000","5,51,38,000","18 Feb 2000","209 min","Drama"
"Khauff","265","69,00,000",,"2,00,00,000","Total Nett Gross: 5,71,00,000","0.00% (0 Ratings)","3,49,00,000","7,50,00,000","9,71,00,000","$200,000","10,58,00,000","671","$92,000","3,80,02,000","$135,000","6,52,02,500","2 Mar 2000","121 min","Action"
"Khiladi 420","250","74,00,000",,"2,03,00,000","Total Nett Gross: 5,75,50,000","0.00% (0 Ratings)","3,38,00,000","8,00,00,000","9,78,00,000","$90,000","10,20,07,500","1135","$35,000","3,61,46,250","$52,000","5,98,91,000","29 Dec 2000","168 min","Action"
"Jung","255","78,00,000",,"2,22,00,000","Total Nett Gross: 6,57,50,000","0.00% (0 Ratings)","3,90,00,000","8,25,00,000","11,10,00,000","$70,000","11,40,80,000","630","$32,000","3,89,26,000","$45,000","6,78,90,000","12 May 2000","121 min","Action"
"Kahin Pyaar Na Ho Jaaye","250","58,00,000",,"1,71,00,000","Total Nett Gross: 6,69,50,000","50.00% (10 Ratings)","3,08,00,000","7,75,00,000","11,30,00,000","$450,000","13,40,37,500","647","$220,000","3,91,84,000","$320,000","6,70,12,000","17 Nov 2000","165 min","Love Story"
"Jis Desh Mein Ganga Rehta Hain","200","70,00,000",,"1,94,00,000","Total Nett Gross: 7,03,00,000","60.00% (1 Ratings)","3,37,00,000","7,00,00,000","11,76,00,000","$170,000","12,54,62,500","637","$80,000","3,60,98,000","$120,000","6,18,29,000","13 Oct 2000","152 min","Comedy"
"Deewane","245","73,00,000",,"2,09,00,000","Total Nett Gross: 6,95,00,000","80.00% (2 Ratings)","3,70,00,000","8,50,00,000","11,68,00,000","$125,000","12,25,18,750","629","$60,000","3,78,57,000","$88,000","6,61,86,000","11 Aug 2000","164 min","Drama"
"Joru Ka Ghulam","190","64,00,000",,"1,92,00,000","Total Nett Gross: 7,56,50,000","45.00% (1 Ratings)","3,65,00,000","5,50,00,000","12,74,00,000","$80,000","13,09,80,000","458","$30,000","3,35,98,500","$48,000","6,34,68,000","16 Jun 2000","167 min","Comedy"
"Jungle","215","73,00,000",,"2,16,00,000","Total Nett Gross: 8,09,50,000","0.00% (0 Ratings)","3,90,00,000","4,75,00,000","13,51,00,000","$185,000","14,33,78,750","371","$85,000","3,98,75,750","$125,000","7,07,23,750","14 Jul 2000","148 min","Thriller"
"Dhaai Akshar Prem Ke","275","89,00,000",,"2,61,00,000","Total Nett Gross: 8,16,50,000","30.00% (1 Ratings)","4,67,00,000","9,00,00,000","13,87,00,000","$530,000","16,30,80,000","606","$215,000","5,42,60,000","$310,000","9,36,50,000","29 Sep 2000","169 min","Love Story"
"Champion","280","97,00,000",,"2,80,00,000","Total Nett Gross: 8,40,50,000","0.00% (0 Ratings)","4,74,00,000","10,00,00,000","14,23,00,000","$130,000","14,83,77,500","594","$60,000","5,01,25,000","$85,000","8,40,79,750","22 Dec 2000","154 min","Action"
"Tera Jadoo Chal Gayaa","255","95,00,000",,"2,84,00,000","Total Nett Gross: 9,41,50,000","50.00% (1 Ratings)","5,13,00,000","8,00,00,000","15,90,00,000","$575,000","18,53,06,250","569","$250,000","5,94,33,500","$350,000","10,27,09,500","18 Aug 2000","148 min","Love Story"
"Raju Chacha","285","92,00,000",,"2,68,00,000","Total Nett Gross: 10,68,50,000","55.00% (3 Ratings)","4,95,00,000","25,00,00,000","18,00,00,000","$625,000","20,92,18,750","1124","$240,000","5,62,44,000","$340,000","9,90,55,000","29 Dec 2000","185 min","Drama"
"Bichhoo","300","1,04,00,000",,"2,98,00,000","Total Nett Gross: 10,69,00,000","50.00% (1 Ratings)","5,27,00,000","7,50,00,000","18,17,00,000","$130,000","18,75,17,500","346","$60,000","5,33,45,000","$90,000","9,36,17,500","7 Jul 2000","169 min","Thriller"
"Phir Bhi Dil Hai Hindustani","240","91,00,000",,"2,74,00,000","Total Nett Gross: 10,74,50,000","46.84% (98 Ratings)","5,08,00,000","13,00,00,000","18,20,00,000","$1,670,000","25,46,45,000","547","$650,000","7,45,81,000","$900,000","12,50,02,000","21 Jan 2000","159 min","Rom - Com"
"Kurukshetra","260","81,00,000",,"2,38,00,000","Total Nett Gross: 11,15,00,000","60.00% (1 Ratings)","4,39,00,000","8,75,00,000","18,84,00,000","$220,000","19,86,85,000","344","$90,000","4,44,29,500","$130,000","8,02,68,500","10 Nov 2000","134 min","Action"
"Kunwara","260","80,00,000",,"2,55,00,000","Total Nett Gross: 10,76,50,000","40.00% (1 Ratings)","4,73,00,000","9,00,00,000","18,18,00,000","$260,000","19,34,35,000","441","$110,000","4,80,17,500","$160,000","8,70,97,000","21 Jul 2000","135 min","Comedy"
"Chal Mere Bhai","290","1,09,00,000",,"3,13,00,000","Total Nett Gross: 11,65,00,000","70.00% (9 Ratings)","5,63,00,000","14,00,00,000","19,69,00,000","$590,000","22,28,60,000","533","$280,000","6,52,17,000","$310,000","10,87,87,000","5 May 2000","136 min","Comedy"
"Hadh Kar Di Aapne","205","66,00,000",,"2,00,00,000","Total Nett Gross: 11,31,00,000","80.00% (2 Ratings)","3,88,00,000","8,00,00,000","18,98,00,000","$250,000","20,07,37,500","343","$95,000","3,77,56,250","$145,000","7,15,27,750","14 Apr 2000","134 min","Comedy"
"Kya Kehna","135","40,00,000",,"1,34,00,000","Total Nett Gross: 12,17,00,000","80.00% (2 Ratings)","2,81,00,000","4,00,00,000","20,52,00,000","$375,000","22,17,00,000","96","$32,000","2,40,54,000","$65,000","5,03,49,000","19 May 2000","155 min","Drama"
"Hera Pheri","210","64,00,000",,"1,97,00,000","Total Nett Gross: 12,35,50,000","96.36% (11 Ratings)","3,76,00,000","7,50,00,000","20,81,00,000","$140,000","21,41,90,000","339","$35,000","3,46,18,500","$55,000","6,55,60,500","31 Mar 2000","138 min","Comedy"
"Pukar","250","83,00,000",,"2,53,00,000","Total Nett Gross: 13,30,00,000","60.00% (1 Ratings)","4,69,00,000","17,00,00,000","21,42,00,000","$840,000","25,07,40,000","526","$340,000","5,55,23,000","$480,000","9,63,89,000","4 Feb 2000","171 min","Action"
"Dhadkan","250","78,00,000",,"2,49,00,000","Total Nett Gross: 14,02,00,000","73.33% (3 Ratings)","4,72,00,000","9,50,00,000","23,84,00,000","$575,000","26,47,06,250","327","$140,000","4,87,35,000","$230,000","9,07,62,500","11 Aug 2000","161 min","Love Story"
"Fiza","275","1,23,00,000",,"3,68,00,000","Total Nett Gross: 14,67,00,000","80.00% (5 Ratings)","6,25,00,000","5,50,00,000","24,79,00,000","$1,620,000","32,20,15,000","228","$735,000","9,58,18,250","$1,000,000","15,13,75,000","8 Sep 2000","178 min","Drama"
"Hamara Dil Aapke Paas Hai","225","77,00,000",,"2,49,00,000","Total Nett Gross: 14,78,60,000","55.00% (1 Ratings)","4,92,00,000","9,00,00,000","24,68,00,000","$1,220,000","30,26,15,000","158","$425,000","6,10,26,750","$600,000","10,96,14,000","25 Aug 2000","165 min","Drama"
"Mela","320","1,27,00,000",,"3,62,00,000","Total Nett Gross: 15,18,50,000","45.00% (14 Ratings)","6,82,00,000","18,00,00,000","25,85,00,000","$750,000","29,11,25,000","521","$290,000","7,41,55,000","$400,000","13,33,40,000","7 Jan 2000","172 min","Action"
"Badal","310","1,18,00,000",,"3,38,00,000","Total Nett Gross: 15,38,00,000","60.00% (1 Ratings)","6,16,00,000","10,00,00,000","26,22,00,000","$160,000","26,91,60,000","138","$62,000","6,01,57,000","$90,000","10,86,35,000","11 Feb 2000","166 min","Action"
"Har Dil Jo Pyar Karega","375","1,15,00,000",,"3,36,00,000","Total Nett Gross: 15,27,50,000","66.90% (21 Ratings)","7,79,00,000","13,00,00,000","25,91,00,000","$1,430,000","32,45,22,500","321","$565,000","8,29,68,750","$785,000","16,83,43,750","4 Aug 2000","150 min","Love Story"
"Refugee","325","1,56,00,000",,"4,52,00,000","Total Nett Gross: 17,08,00,000","75.00% (11 Ratings)","8,16,00,000","15,00,00,000","28,96,00,000","$1,450,000","35,44,87,500","315","$560,000","10,19,00,000","$790,000","17,40,72,500","30 Jun 2000","199 min","Love Story"
"Josh","300","1,25,00,000",,"3,71,00,000","Total Nett Gross: 17,83,00,000","58.81% (67 Ratings)","7,25,00,000","16,00,00,000","30,05,00,000","$1,127,000","35,06,51,500","313","$575,000","8,82,86,500","$800,000","15,81,25,000","9 Jun 2000","161 min","Action"
"Dulhan Hum Le Jayenge","300","1,29,00,000",,"3,83,00,000","Total Nett Gross: 18,85,00,000","74.47% (19 Ratings)","7,09,00,000","11,00,00,000","31,65,00,000","$1,200,000","36,87,00,000","119","$450,000","8,39,19,000","$630,000","14,65,17,000","24 Mar 2000","148 min","Comedy"
"Mission Kashmir","400","1,64,00,000",,"4,86,00,000","Total Nett Gross: 22,98,50,000","87.50% (4 Ratings)","10,27,00,000","20,00,00,000","38,61,00,000","$1,010,000","43,30,65,000","311","$400,000","10,02,48,000","$570,000","19,90,41,000","27 Oct 2000","151 min","Action"
"Jai Hind","80","17,00,000",,"47,00,000","Total Nett Gross: 1,56,00,000","0.00% (0 Ratings)","80,00,000","4,00,00,000","1,76,00,000","$40,000","1,93,10,000","1264","$15,000","59,52,250","$25,000","1,01,08,750","23 Apr 1999","148 min","Action"
"Mohabbatein","315","1,19,00,000",,"3,54,00,000","Total Nett Gross: 41,88,00,000","58.14% (188 Ratings)","7,62,00,000","19,00,00,000","70,62,00,000","$4,170,000","90,01,05,000","17","$1,160,000","11,37,66,000","$1,630,000","20,45,73,000","27 Oct 2000","216 min","Love Story"
"Sanyasi Mera Naam","100","21,00,000",,"57,00,000","Total Nett Gross: 1,77,75,000","0.00% (0 Ratings)","93,00,000","1,50,00,000","3,05,00,000","$8,000","3,08,48,000","912","$---","98,04,000","$---","1,59,96,000","1 Oct 1999","147 min","Action"
"Bade Dilwala","125","30,00,000",,"80,00,000","Total Nett Gross: 1,72,75,000","0.00% (0 Ratings)","1,25,25,000","3,00,00,000","2,95,00,000","$15,000","3,01,37,500","1222","$5,000","1,38,92,500","$8,000","2,17,57,750","22 Jan 1999","152 min","Drama"
"Pyaar Mein Kabhi Kabhi...","65","17,00,000",,"58,00,000","Total Nett Gross: 1,85,50,000","0.00% (0 Ratings)","96,50,000","2,50,00,000","3,15,00,000","$1,000","3,15,43,250","973","$---","98,60,000","$---","1,64,05,000","25 Jun 1999","136 min","Love Story"
"Godmother","40","8,50,000",,"29,00,000","Total Nett Gross: 1,88,00,000","0.00% (0 Ratings)","56,50,000","2,25,00,000","3,10,00,000","$1,000","3,10,43,500","1019","$---","47,85,000","$---","93,22,500","3 Sep 1999","125 min","Drama"
"Laawaris","135","31,00,000",,"88,00,000","Total Nett Gross: 2,60,25,000","0.00% (0 Ratings)","1,44,00,000","3,50,00,000","4,44,00,000","$45,000","4,63,12,500","869","$20,000","1,58,98,000","$30,000","2,58,99,000","5 Mar 1999","158 min","Drama"
"Shera","115","33,00,000",,"86,00,000","Total Nett Gross: 2,61,50,000","0.00% (0 Ratings)","1,36,00,000","2,00,00,000","4,48,00,000","$10,000","4,52,25,000","840","$---","1,47,06,000","$---","2,32,56,000","5 Feb 1999","130 min","Action"
"Zulmi","170","37,00,000",,"1,00,00,000","Total Nett Gross: 2,74,25,000","0.00% (0 Ratings)","1,62,50,000","3,50,00,000","4,70,00,000","$55,000","4,93,51,250","853","$25,000","1,81,68,750","$35,000","2,92,83,750","16 Apr 1999","140 min","Action"
"Gair","155","37,00,000",,"96,00,000","Total Nett Gross: 3,29,50,000","55.00% (1 Ratings)","1,68,00,000","3,50,00,000","5,60,00,000","$50,000","5,81,62,500","800","$20,000","1,71,85,000","$30,000","2,98,57,500","7 Nov 1999","149 min","Action"
"Silsila Hai Pyar Ka","120","27,00,000",,"89,00,000","Total Nett Gross: 3,41,50,000","0.00% (0 Ratings)","1,61,00,000","5,75,00,000","5,82,00,000","$320,000","7,18,80,000","1161","$135,000","2,09,01,250","$190,000","3,54,92,500","16 Apr 1999","154 min","Love Story"
"Thakshak","185","49,00,000",,"1,31,00,000","Total Nett Gross: 3,64,50,000","0.00% (0 Ratings)","2,09,00,000","6,50,00,000","6,16,00,000","$85,000","6,52,97,500","1148","$35,000","2,36,61,500","$---","3,53,21,000","3 Dec 1999","168 min","Drama"
"1947 Earth","95","26,00,000",,"87,00,000","Total Nett Gross: 3,79,55,000","58.46% (13 Ratings)","1,61,00,000","4,75,00,000","6,27,00,000","$675,000","9,20,62,500","1165","$60,000","1,69,65,000","$90,000","3,04,80,000","10 Sep 1999","102 min","Drama"
"Kaun?","90","25,00,000",,"82,00,000","Total Nett Gross: 3,95,00,000","60.00% (1 Ratings)","1,44,50,000","2,25,00,000","6,71,00,000","$30,000","6,83,75,000","488","$10,000","1,43,65,000","$15,000","2,52,02,500","26 Feb 1999","97 min","Thriller"
"Rajaji","175","55,00,000",,"1,47,00,000","Total Nett Gross: 4,35,25,000","0.00% (0 Ratings)","2,31,50,000","4,50,00,000","7,38,00,000","$45,000","7,57,35,000","714","$20,000","2,58,50,000","$30,000","4,06,45,000","21 May 1999","154 min","Comedy"
"Hu Tu Tu","110","36,00,000",,"1,06,00,000","Total Nett Gross: 4,58,75,000","50.00% (1 Ratings)","1,81,50,000","4,50,00,000","7,67,00,000","$40,000","7,84,00,000","758","$15,000","1,83,39,500","$25,000","3,13,73,000","22 Jan 1999","169 min","Drama"
"Mast","150","54,00,000",,"15,90,000","Total Nett Gross: 5,27,00,000","20.00% (1 Ratings)","2,72,00,000","4,50,00,000","8,83,00,000","$350,000","10,35,25,000","721","$135,000","85,43,700","$190,000","5,39,61,000","15 Oct 1999","145 min","Love Story"
"Shool","160","42,00,000",,"1,37,00,000","Total Nett Gross: 5,03,00,000","5.00% (1 Ratings)","2,43,00,000","5,00,00,000","8,45,00,000","$30,000","8,58,05,000","713","$10,000","2,34,51,000","$15,000","4,14,76,500","5 Nov 1999","137 min","Drama"
"Sirf Tum","80","20,00,000",,"72,00,000","Total Nett Gross: 5,45,25,000","100.00% (1 Ratings)","1,35,50,000","3,00,00,000","9,34,00,000","$235,000","10,35,05,000","281","$90,000","1,61,82,000","$130,000","2,87,60,500","4 Jun 1999","165 min","Love Story"
"Aarzoo","185","57,00,000",,"1,69,00,000","Total Nett Gross: 5,59,50,000","0.00% (0 Ratings)","2,94,00,000","8,00,00,000","9,53,00,000","$525,000","11,76,12,500","666","$190,000","3,68,05,000","$270,000","6,14,55,000","19 Mar 1999","162 min","Love Story"
"Sangharsh","160","64,00,000",,"1,75,00,000","Total Nett Gross: 5,97,00,000","70.00% (2 Ratings)","2,97,00,000","4,00,00,000","10,24,00,000","$80,000","10,58,80,000","467","$30,000","3,14,05,000","$45,000","5,30,41,500","3 Sep 1999","126 min","Thriller"
"Hum Tum Pe Marte Hain","145","46,00,000",,"1,42,00,000","Total Nett Gross: 6,23,50,000","55.00% (1 Ratings)","2,60,00,000","6,75,00,000","10,57,00,000","$155,000","11,24,42,500","636","$55,000","2,65,32,500","$80,000","4,76,80,000","24 Sep 1999","161 min","Love Story"
"Sooryavansham","190","49,00,000",,"1,58,00,000","Total Nett Gross: 6,67,00,000","40.00% (1 Ratings)","2,52,50,000","7,00,00,000","11,42,00,000","$285,000","12,64,55,000","608","$110,000","3,17,48,000","$155,000","4,98,42,500","21 May 1999","171 min","Drama"
"Pyaar Koi Khel Nahin","215","71,00,000",,"2,07,00,000","Total Nett Gross: 6,80,00,000","0.00% (0 Ratings)","3,68,00,000","8,50,00,000","11,58,00,000","$335,000","13,02,88,750","618","$110,000","3,99,47,500","$160,000","6,94,80,000","30 Jul 1999","157 min","Love Story"
"Kartoos","230","81,00,000",,"22,70,000","Total Nett Gross: 7,59,50,000","0.00% (0 Ratings)","3,80,50,000","8,75,00,000","13,04,00,000","$95,000","13,44,61,250","578","$35,000","54,00,650","$50,000","6,75,83,500","7 May 1999","135 min","Thriller"
"Khoobsurat","185","45,00,000",,"1,51,00,000","Total Nett Gross: 8,56,00,000","60.00% (1 Ratings)","2,81,00,000","6,00,00,000","14,47,00,000","$150,000","15,11,87,500","367","$50,000","2,76,81,500","$80,000","5,09,49,000","26 Nov 1999","151 min","Comedy"
"Lal Baadshah","230","80,00,000",,"2,21,00,000","Total Nett Gross: 7,08,50,000","20.00% (1 Ratings)","3,66,00,000","11,00,00,000","12,19,00,000","$220,000","13,12,50,000","590","$100,000","4,22,62,000","$---","6,29,52,000","5 Mar 1999","152 min","Masala"
